"Sample_Size","Parameter","True_Value","Number_Successful","Mean_Estimate","Empirical_SD","Mean_Posterior_SD","Bias","Relative_Bias","MSE","RMSE","Coverage_95","MCSE_Mean_Estimate","Mean_Rhat","Maximum_Rhat","Mean_ESS","Convergence_Rate"
500,"beta0_y",2,100,1.99944860527067,0.0610410379090426,0.0562744275521931,-0.000551394729328303,-0.000275697364664151,0.00368905226207057,0.0607375687863004,0.95,0.00610410379090426,1.00315162088663,1.01219805521673,1236.81986879196,1
500,"beta1_y",0.5,100,0.500478491672313,0.026649671932305,0.0280591177337215,0.000478491672313175,0.00095698334462635,0.000703331918238962,0.0265204056952182,0.95,0.0026649671932305,1.01577004321185,1.09427727502436,231.80996514919,0.94
500,"beta2_y",1,100,1.00048331054229,0.064768300067559,0.0565153553021474,0.000483310542292781,0.000483310542292781,0.00415321695578524,0.0644454572160462,0.9,0.0064768300067559,1.00169650129808,1.01012832116498,1251.80578880387,1
500,"rho",0.3,100,0.304460131322154,0.0514809933996695,0.0583573076185072,0.0044601313221545,0.0148671044071817,0.00264368252601351,0.0514167533593236,0.97,0.00514809933996695,1.00032715441968,1.00156889161764,7444.25444270986,1
500,"sd_b0",1,100,0.995453077497895,0.0495995776423525,0.050001447987897,-0.0045469225021052,-0.0045469225021052,0.00245619142551691,0.0495599780621108,0.95,0.00495995776423525,1.00040665541091,1.00173916160822,6429.30649201786,1
500,"sd_b1",0.6,100,0.601925331768883,0.0200111614025606,0.0205224838045144,0.00192533176888265,0.00320888628147109,0.000400149017292806,0.0200037250854136,0.97,0.00200111614025606,1.00009828917121,1.00056667269334,19628.0486180888,1
500,"sigma_y",1,100,1.00031522847223,0.0138361389401526,0.0128844571441691,0.00031522847222698,0.00031522847222698,0.000189623722353199,0.0137703929629186,0.9,0.00138361389401526,1.00012789322333,1.00065114879178,16747.2619140764,1
