"Replication","Sample_Size","Parameter","Estimate","Posterior_SD","Lower_95","Upper_95","Rhat","Rhat_Upper","ESS"
6,500,"sd_b0",1.02648117368923,0.0504753018310471,0.930882589476662,1.12764354774564,1.00030347323569,1.0012411217394,6503.58904726407
6,500,"sd_b1",0.617015255564183,0.0209936386086236,0.577553087788917,0.659837599387028,1.00001540018317,1.00011367333626,19238.1378648092
6,500,"rho",0.307211291161997,0.0578770538024406,0.191567418968325,0.418178860772693,1.00008974713392,1.00045171763007,7693.63517986595
6,500,"sigma_y",0.973123022385516,0.0125600288628981,0.948951279603965,0.99795732057134,0.999968713988445,1.00000249024002,17451.4180280687
7,500,"beta0_y",2.07955464043,0.0574024720215955,1.96617503774914,2.19072294153614,1.00162046743328,1.00604445072363,1209.63098207816
7,500,"beta1_y",0.481843487597775,0.0294225150450573,0.423203460111454,0.540102138047379,1.01424311417113,1.03387046125283,218.050691012362
7,500,"beta2_y",0.986729839817386,0.0590579258596129,0.872045804835555,1.10502580944124,1.00268189898734,1.00952833889118,1197.07034912506
7,500,"sd_b0",1.00061872587466,0.0504418515768626,0.903824464080442,1.10263639352644,1.00026874167704,1.00094510078772,6715.20860106419
7,500,"sd_b1",0.59378603049779,0.0203014493195526,0.55546193843791,0.634789174698576,1.00032924621816,1.00115209649112,20150.6723856142
7,500,"rho",0.287211756635323,0.0587058625249193,0.169674843701996,0.400576583155354,1.0003363671758,1.00106362474272,7517.40001825357
7,500,"sigma_y",1.01659997036194,0.0130264042856608,0.991573804540669,1.04239937243828,1.00009295808236,1.00015454356837,16808.2568244059
8,500,"beta0_y",1.93659196162998,0.0564383558391111,1.82443094980601,2.04463185275589,1.00124060799615,1.00366546479491,1207.77049764401
8,500,"beta1_y",0.516390321283395,0.029333840469338,0.456636739621573,0.573116924077218,1.01314599991033,1.04169420246468,216.515817302536
8,500,"beta2_y",0.911430448925672,0.0595054642301738,0.795216177415519,1.02914303133242,1.00087000180072,1.00143928092822,1286.76415636832
8,500,"sd_b0",0.991606395636633,0.049805866092102,0.896650825247788,1.09204647192779,1.0006191870976,1.00189484080589,6782.05063565274
8,500,"sd_b1",0.599977163863756,0.0205447437886469,0.561160664550016,0.641593595954297,1.00013930596933,1.00056894325089,19184.5326984535
8,500,"rho",0.278290786722835,0.0587705116565716,0.160734946062154,0.391640474212313,1.00016597693126,1.00049082354831,8163.88010508374
8,500,"sigma_y",0.999562500734939,0.012864636768675,0.974467639237044,1.02507498545569,1.00019401471944,1.00075176024371,17205.8907081629
9,500,"beta0_y",1.93199356788881,0.0572343573036761,1.82204088312152,2.04684342791368,1.00601788607816,1.02182311057127,1155.81825062497
9,500,"beta1_y",0.503853682504478,0.0275189734066858,0.44946567760653,0.556294682568778,1.03634362723218,1.12335323482067,236.033247309593
9,500,"beta2_y",1.08432794019626,0.0583438457504552,0.97082265958242,1.20064646320832,1.00114166909011,1.00427139103538,1211.47153796044
9,500,"sd_b0",0.991920891798632,0.0490629448446136,0.899289272409413,1.0910456179682,1.00075381794563,1.00283204447173,6155.38938108232
9,500,"sd_b1",0.597922472941071,0.0203254371979355,0.559524848013303,0.639416754114565,1.0000069882579,1.00012733030578,19973.6584648619
9,500,"rho",0.36373412422522,0.057711729202647,0.247876936818293,0.472716053998177,1.00059376412904,1.00185396448942,6850.80998775735
9,500,"sigma_y",0.991733965930506,0.0127444640853831,0.967104622336621,1.0169623915368,1.00049037308863,1.00167777103198,16868.5692523119
10,500,"beta0_y",1.99819845430608,0.0573990036306756,1.88476179061348,2.11314509623294,1.01219805521673,1.04364890092583,1149.1689339718
10,500,"beta1_y",0.529516777422263,0.0278526214782958,0.476695927646922,0.583627955953319,1.02054664569752,1.06900466002387,235.306992531939
10,500,"beta2_y",0.947892559425111,0.0586426591820372,0.83269570671086,1.06233074791594,1.00044243129748,1.00076317477724,1270.05303643079
10,500,"sd_b0",1.01280220226862,0.0495367862369844,0.918476716694134,1.11232622036313,1.0003451100783,1.00117624776856,6912.91824875233
10,500,"sd_b1",0.601642801970983,0.0205527017623371,0.56262472378268,0.643271065943021,1.00003812115016,1.00026965482012,19825.276101405
10,500,"rho",0.357836897770421,0.0576612776024266,0.242785991924988,0.467610224177245,1.00047453069316,1.00181668031107,6781.50789601849
10,500,"sigma_y",1.00312988932359,0.0128778525461002,0.978377504609663,1.02880661019267,1.0001117574377,1.00049350646158,16904.2944851661
11,500,"beta0_y",2.0327390952439,0.0499970526772662,1.93398980501185,2.13170565181015,1.00067535873545,1.00246178720058,1503.64683335545
11,500,"beta1_y",0.472298765283534,0.0283124062840796,0.413426668526319,0.529335767187528,1.00339270289217,1.00344812580867,204.253859984717
11,500,"beta2_y",0.970629497857958,0.0507231260124616,0.872263889852779,1.0737613825641,1.00257291988215,1.00763159766541,1376.47088949484
11,500,"sd_b0",0.860916268637721,0.0481201165797588,0.769198044626325,0.957863269625237,1.00020505496802,1.00046636778215,4658.16170097927
11,500,"sd_b1",0.623560941897597,0.0210805712989519,0.583675745629717,0.666107373379791,1.00003461008674,1.00025061226076,20863.4236337997
11,500,"rho",0.38986019541548,0.0599430754084865,0.269749585204041,0.505850221891647,1.00005431504316,1.00015635430355,5048.35497685117
11,500,"sigma_y",0.976384648925707,0.0126381879446496,0.952093850003167,1.00147666953349,1.00000659764362,1.00013446477875,14659.5962615649
12,500,"beta0_y",2.06529494613296,0.0587095512082226,1.94950149459571,2.17968636585666,1.00508602486476,1.01738753807136,1176.5502340951
12,500,"beta1_y",0.491615855592146,0.0271484313124001,0.438676687267002,0.545454911076298,1.01194878893194,1.03453235002281,251.140633120557
12,500,"beta2_y",1.04798739943252,0.0564489737241251,0.939497879493537,1.15835642748491,1.00076412460254,1.00272508465912,1234.97791128476
12,500,"sd_b0",1.04568610092777,0.0508457691877885,0.949401537314509,1.14989294250641,1.00130971802813,1.00493267492738,7042.50117992794
12,500,"sd_b1",0.580684121185799,0.0197596177584234,0.543455039114875,0.62062809681201,1.000189433735,1.00067338314642,19784.6858696232
12,500,"rho",0.319559298262017,0.057112029651775,0.206125445076729,0.428197469434105,1.00027680145771,1.00098302778094,7805.28467100486
12,500,"sigma_y",1.00617775178086,0.0129702231086211,0.980978437157497,1.03185466278091,1.00003755778007,1.00012942882221,15670.3571712532
13,500,"beta0_y",1.97584885200688,0.0563026788307119,1.86504633510434,2.08618341181958,1.00412143328347,1.01387201480366,1253.86509582979
13,500,"beta1_y",0.498287485238067,0.0276976810352156,0.443816637801568,0.553987212613939,1.00554217233927,1.02000481375865,238.046018294576
13,500,"beta2_y",1.12485557315623,0.0534637197632385,1.02012896412968,1.22921492748282,1.00042638871399,1.00074552927631,1297.48565655494
13,500,"sd_b0",0.964429268690172,0.0492907838984782,0.871724031640022,1.06410645794758,1.00007532125775,1.00029146629259,5790.0237022086
13,500,"sd_b1",0.586346698949023,0.0199273451849828,0.548812938943993,0.626547353045128,1.00019012716233,1.00078075943996,19185.7838639213
13,500,"rho",0.355824303311339,0.0579880089805765,0.239205103888319,0.466135790720901,1.00019044957803,1.00071846582527,5824.47383383065
13,500,"sigma_y",1.00265098732623,0.0128980603011146,0.977723243766073,1.02833696435702,1.00022908317176,1.00090774346385,16686.519048416
14,500,"beta0_y",1.94244071611228,0.0563483743864848,1.83209824015121,2.05453328936113,1.00148154893052,1.00532538437031,1334.81069856249
14,500,"beta1_y",0.484876618561948,0.0289532242341603,0.426370631009549,0.541251751957999,1.01688165851926,1.04948642320153,211.426807772787
14,500,"beta2_y",1.00456655354092,0.0560198327701492,0.895441231799519,1.11546986175092,1.00237695422884,1.00600724657746,1172.76478387777
14,500,"sd_b0",1.01046720264893,0.0507917727575331,0.914252771654497,1.11215249203965,1.00105046860551,1.003445518162,6767.70089933207
14,500,"sd_b1",0.632007252729968,0.0215119266572939,0.591706565947973,0.675923235133164,1.00019864992465,1.00059991384531,20454.9590862412
14,500,"rho",0.234191403024782,0.05950687580758,0.116880419806671,0.348981694104371,1.00004099583493,1.00024218648006,8403.09127371676
14,500,"sigma_y",1.00597382470209,0.0129248757104932,0.980897537784247,1.03158224631016,0.999998918552104,1.00008796915744,16327.8697094581
15,500,"beta0_y",1.9763886384127,0.0576833910318121,1.86596985201946,2.09043389178057,1.00473050284828,1.01661386399838,1190.96947917754
15,500,"beta1_y",0.499705417737559,0.0289369632191651,0.444174635164255,0.561389795079981,1.09427727502436,1.29090337872344,228.040770910656
15,500,"beta2_y",1.03630711248482,0.0606839258155896,0.916333789950683,1.15414555963865,1.00060354864484,1.00196774179562,1158.26710689744
15,500,"sd_b0",1.03900433433831,0.0500534595688357,0.944181000866133,1.13906992983254,1.00030673025371,1.00124621247632,7378.93113939985
15,500,"sd_b1",0.614443890879156,0.020700608512531,0.57546992703652,0.656163784726616,1.0000309935067,1.00021062785789,20421.6899230687
15,500,"rho",0.284523288744241,0.0563274293742865,0.172726230865502,0.393773571041916,1.00014409034236,1.00060885808646,8399.63818566208
15,500,"sigma_y",1.00385648756035,0.0129097994965932,0.978987648951463,1.02952257916004,1.00021873320182,1.0007017657262,16897.7547247447
16,500,"beta0_y",2.04112559707321,0.0498463657511335,1.94543275003656,2.13970323170953,1.00314355521007,1.01105068902763,1395.99960906041
16,500,"beta1_y",0.499765328517395,0.0269138912327235,0.448747794772908,0.5540730886619,1.00447390667813,1.01596258822789,243.746103587358
16,500,"beta2_y",0.96351108678072,0.0490419739020429,0.868151111777234,1.06082073751675,1.00205554894946,1.00764945086397,1486.56141715985
16,500,"sd_b0",0.862746679516421,0.047274841840873,0.771331606158621,0.958281129134798,1.00012378065966,1.00049559868475,4867.8201227377
16,500,"sd_b1",0.609852666040421,0.0207746186335006,0.570596863589775,0.651929186446371,1.00006481798809,1.0003160373035,19823.9780946729
16,500,"rho",0.363228047196471,0.0611926278227563,0.24235287687819,0.480086397015101,1.0000735070371,1.00033482522584,5421.71107312461
16,500,"sigma_y",0.989142958742201,0.0127162146333586,0.964961042589373,1.01478168456004,0.999987338757145,1.00007873982635,17876.3771419401
17,500,"beta0_y",2.02916157590576,0.0577986646442646,1.91531725765681,2.14118702863008,1.00082923216425,1.00295861476765,1187.91747937538
17,500,"beta1_y",0.540671060159325,0.027303218767044,0.484862984333109,0.592009188576901,1.00972017219346,1.03464956179963,247.656496446307
17,500,"beta2_y",0.932738369208785,0.0547079962164689,0.825095631725693,1.03909152839217,1.00142406850356,1.00510300030232,1214.18948088362
17,500,"sd_b0",1.0176452782269,0.0505200528009467,0.922391508582404,1.12021098188266,0.999985893062911,0.99999685413011,6917.15187439446
17,500,"sd_b1",0.588980686275189,0.020168348532605,0.550914499635778,0.629976491289517,1.00005859399253,1.00026548539365,19732.6083585337
17,500,"rho",0.228840328230292,0.0591485954041002,0.113086085798928,0.34285605021915,1.00007014389691,1.0002585381141,8651.7436510753
17,500,"sigma_y",1.00990535300961,0.012892393465461,0.985111056155431,1.03533500967031,1.00005852721875,1.00021421999216,16999.9906295133
18,500,"beta0_y",2.08512626529468,0.059096025800641,1.96741142810791,2.19863999168089,1.00213895591647,1.0070960491878,1120.20742402297
18,500,"beta1_y",0.521620097370174,0.030321759886262,0.460334518222761,0.580073256867206,1.01387610743409,1.04285726967042,199.027490112738
18,500,"beta2_y",1.02349106222701,0.0572303577290031,0.907492076722619,1.13327640337506,1.00131817325464,1.00438477403492,1171.47934913794
18,500,"sd_b0",1.06373780912282,0.0515589133400298,0.965200837767604,1.16658175738785,1.00022665847519,1.00082822917471,6939.24394769756
18,500,"sd_b1",0.61200263315667,0.0208111585934693,0.572767473403352,0.654332860628305,1.00010705973644,1.00047332340207,19964.2061309779
18,500,"rho",0.320771139313075,0.0561709390574005,0.208660252472971,0.428142915747696,1.00009764066971,1.00042583714704,8282.38188762932
18,500,"sigma_y",0.99515798160466,0.0127871848568063,0.970281232049026,1.02040582955389,1.00013248005908,1.00051727010645,17287.5069842827
19,500,"beta0_y",2.02396490590889,0.0589383112735288,1.90927941227719,2.14062202942468,1.00575346646768,1.02041293191081,1201.52882367566
19,500,"beta1_y",0.517217531759979,0.0260278346699584,0.4668162824196,0.568501204659609,1.00439755948472,1.01521913511083,273.082654574951
19,500,"beta2_y",0.957005446900443,0.0575408329373164,0.844520563450265,1.07000060700214,1.00049303674344,1.00112430237869,1297.2941814687
19,500,"sd_b0",1.03526294522626,0.0513928281061237,0.937850358431089,1.13839691460762,1.00017712446674,1.00054545938382,6778.83319701296
19,500,"sd_b1",0.570193176347898,0.0196452665193629,0.532886778263247,0.609797019702722,1.00001952623993,1.00014373107236,19357.7780102069
19,500,"rho",0.214176603974508,0.05908092685713,0.0971339291237361,0.327846775051905,1.00002231088374,1.00010458816889,8719.04869294119
19,500,"sigma_y",1.01995975326453,0.0131645925924086,0.994410633286685,1.04602011839959,1.00048395477925,1.00175627753183,17216.9005108855
20,500,"beta0_y",1.93835152111875,0.058595409921001,1.82248519829623,2.05379053453093,1.0014077288203,1.0051793938719,1063.89704487576
20,500,"beta1_y",0.493549247736297,0.0294698230636543,0.435298999281781,0.552128122234993,1.01151225323175,1.04024802784291,209.227798607443
20,500,"beta2_y",0.897700355382646,0.0608748011824519,0.780017352624197,1.01619187684959,1.00052526935204,1.00171128406385,1165.5077758206
20,500,"sd_b0",1.05819448167284,0.050278736259615,0.96349710573595,1.15988728719068,1.00057727500466,1.00174681643522,7094.95683349514
20,500,"sd_b1",0.63788063463908,0.0215657391491995,0.597159429136995,0.681812998157804,1.00002502569004,1.00013526134219,21117.0606481494
20,500,"rho",0.333358107860132,0.055871117338496,0.220761407864385,0.4407174993445,1.00038272052726,1.00151494645682,7963.74647670213
20,500,"sigma_y",0.993938221314409,0.0128219932090631,0.969153604602833,1.01938998698179,1.00007633692692,1.00033165540637,16846.8689094014
21,500,"beta0_y",2.00442289396279,0.056133543605867,1.8955736321487,2.11591849960389,1.00282527574102,1.01029627047022,1263.13678361043
21,500,"beta1_y",0.511033949442178,0.0287066360518052,0.452348158642658,0.567205662262821,1.02310123392509,1.07131871235886,213.729833420861
21,500,"beta2_y",1.03122893546955,0.0600767863737389,0.91439846334832,1.15087881063427,1.00420618192277,1.01494661137313,1200.10484472814
21,500,"sd_b0",1.02350330023644,0.0509827789656178,0.925751233403464,1.12661102917753,1.00123245681963,1.00464314054465,6303.20263128178
21,500,"sd_b1",0.625266486181799,0.0212719685549949,0.585349166990354,0.668469127751016,1.00003353932532,1.00023901022579,20835.6928830584
21,500,"rho",0.347978822300711,0.0570059837870994,0.234278328575005,0.45688289387164,1.0010481184261,1.00377924954952,7280.49776322231
21,500,"sigma_y",1.0056645413516,0.0129928605514602,0.980801707835194,1.03179023604875,1.00003493429222,1.00017607839061,17028.5856101699
22,500,"beta0_y",2.04095181882485,0.0555268525044889,1.93285731885647,2.14930137488445,1.00063203355718,1.0021880858014,1234.67596196986
22,500,"beta1_y",0.512365536440393,0.0259680749359428,0.459648107917384,0.562909328699121,1.005460648199,1.01867874357581,254.426671303069
22,500,"beta2_y",1.15330745973475,0.0564186188509017,1.04229135032769,1.26349288801966,1.00061839798582,1.00090800368462,1260.30234155325
22,500,"sd_b0",0.983272431354365,0.0484317856406282,0.891449427848325,1.08229972260739,1.00004177984328,1.00013362472687,6830.43233756401
22,500,"sd_b1",0.5911732988354,0.0200262774224723,0.553538283837063,0.632068375576638,0.999981869543921,1.00003681771602,19381.2351597882
22,500,"rho",0.307125937974516,0.0571348900867,0.192097865037105,0.416219337742805,1.00029768103999,1.00096963140491,8321.18379799179
22,500,"sigma_y",0.991105001752109,0.01272233174733,0.966366560943029,1.01635876508616,1.0000622283206,1.00012336554131,15553.5087580662
23,500,"beta0_y",1.95928287761821,0.0582313683680727,1.84517893211648,2.07388287630306,1.00410161265411,1.01481262303026,1228.68974535519
23,500,"beta1_y",0.513011508373491,0.0288318617960549,0.455206958203886,0.569486482269599,1.00316837461839,1.01151046836566,223.444467012745
23,500,"beta2_y",0.968970899645022,0.0561801370220956,0.8601662266235,1.07879826945272,1.00043269856668,1.00128828402927,1263.0615501324
23,500,"sd_b0",0.98764656131393,0.0509537096369886,0.891156881673418,1.08883502970296,1.00017624646718,1.0007499173334,5953.14831110207
23,500,"sd_b1",0.616472482254203,0.0209620469522356,0.576577884026809,0.659169919272457,1.00009867056731,1.00046429209011,20123.6236000303
23,500,"rho",0.294871714284026,0.0605326667920917,0.174997777041515,0.412725805533724,1.00021973254906,1.00028936622421,6458.77893054861
23,500,"sigma_y",1.01856232609378,0.0131524511867518,0.993024476073034,1.04474827717532,1.00007744573241,1.00040015585995,15468.8138954743
24,500,"beta0_y",1.97475231763111,0.0546009108583405,1.86553571441582,2.08243861261875,1.00280882759273,1.0103259731862,1415.14997786269
24,500,"beta1_y",0.511729114909102,0.0280094246152644,0.456835113478674,0.567010632562179,1.00903413992089,1.01867962282065,247.133954467128
24,500,"beta2_y",1.03856926654165,0.0559227692349576,0.928055325059497,1.14739672500903,1.0005394069401,1.00082024783444,1333.7180817219
24,500,"sd_b0",0.953857181356194,0.0509089700749728,0.857237459872893,1.05614272428736,1.00018819330483,1.00076641800556,5672.09962295404
24,500,"sd_b1",0.611427636484027,0.020942738923901,0.571780380066842,0.654000111370635,1.00021126091971,1.00060126107725,19046.1958547522
24,500,"rho",0.296484541732885,0.0601440520964908,0.176623713098295,0.413671535200333,1.0002771570225,1.00059946425712,7027.76404409089
24,500,"sigma_y",1.03194667040746,0.0132549423206631,1.00631751433356,1.05839236497727,1.0000129237147,1.00004776626533,15539.7595416053
25,500,"beta0_y",1.9487911686859,0.0547462835236538,1.84410525447012,2.05664960468031,1.00195436497386,1.0067063446014,1294.76797311452
25,500,"beta1_y",0.480381786584096,0.0270900572876892,0.426954129087134,0.535338304651649,1.01876615357396,1.06558470100212,245.248454362858
25,500,"beta2_y",0.996194910748106,0.0572044053733222,0.884163658248143,1.10922127900864,1.00322017687874,1.01050385081234,1284.62244897988
25,500,"sd_b0",0.969752424431099,0.048811127260912,0.875962877563275,1.06775956798478,1.00067569546771,1.00245616751108,5895.56265442591
25,500,"sd_b1",0.602359322524412,0.0204482115421407,0.563983865331257,0.643701141826949,1.00007965481143,1.00037397173702,19699.3070599075
25,500,"rho",0.352167898441242,0.0574948592870578,0.239476332921061,0.462789402401095,1.00007395757993,1.0001545947229,6774.52508362098
25,500,"sigma_y",1.00030186614441,0.0128593640847928,0.975413303238642,1.02573222874769,1.00011810813721,1.00037257221811,16685.2756986409
26,500,"beta0_y",1.93234299903987,0.0566526218156384,1.82155409221343,2.04294746817152,1.00319564544521,1.00872166596711,1151.77494256807
26,500,"beta1_y",0.499757381002036,0.0254015875928353,0.451324708187929,0.552145968093539,1.00602004131443,1.02171943144878,292.712565237489
26,500,"beta2_y",0.951385328499634,0.0558099654991001,0.842402332080936,1.06174386482286,1.00870759843366,1.02934321647917,1292.05592073662
26,500,"sd_b0",1.03200701704233,0.0512723550216734,0.933520661850534,1.13395382061628,1.00166032473485,1.00622827383864,6642.19286929697
26,500,"sd_b1",0.570734039849184,0.0197522651078485,0.533129234599503,0.610460781584921,1.00022197528228,1.00093401205472,18326.3293591203
26,500,"rho",0.315561488236263,0.0578744673451789,0.200434258036761,0.427563537279545,1.00111967761469,1.00421527485379,7601.43218985609
26,500,"sigma_y",1.0081622975743,0.0130344274547091,0.983003743816688,1.03420545009989,1.00010395829614,1.0004873404771,17046.5039229677
27,500,"beta0_y",1.94323990403069,0.0542487286110521,1.83796572331196,2.05289106995876,1.00017786407421,1.00072706538152,1326.3937616678
27,500,"beta1_y",0.518899699436155,0.0274303838418244,0.466537808716988,0.573503078307056,1.02440743212258,1.08520030646279,242.258803666335
27,500,"beta2_y",1.04664575787205,0.0511537952824155,0.946250040665393,1.14815108704053,1.00120974460766,1.00444840151997,1410.07872443299
27,500,"sd_b0",0.935849600150178,0.0491427369773798,0.841962865926249,1.03514796768933,1.0007266385676,1.00269269481216,6195.91974150391
27,500,"sd_b1",0.600881900523854,0.0203844956186547,0.562307559798934,0.642139636355235,1.00013050092911,1.00043104764486,18957.1353542024
27,500,"rho",0.262319870087182,0.0603506778885082,0.142384067668365,0.379420082890811,1.00046111775774,1.00176184777495,7790.53744519563
27,500,"sigma_y",1.00355567788061,0.0129316331349406,0.978534689135135,1.02933396132364,1.00000955539972,1.00002859870435,16223.222292322
28,500,"beta0_y",1.93614534326397,0.0534502423532438,1.82995440149272,2.03896455101564,1.00119736646375,1.00425320228803,1400.28900236444
28,500,"beta1_y",0.475671797896368,0.0283230477817757,0.419732299757875,0.528919409850396,1.00371581162346,1.00694693725275,233.042067967822
28,500,"beta2_y",0.988377345200945,0.0523418121444125,0.885737189510406,1.09160345163059,1.00193208958741,1.00690126040385,1427.60753924429
28,500,"sd_b0",0.916385864374112,0.0500277891865119,0.820473315952709,1.01679601729461,1.0002440942632,1.00080807496779,5071.23303846235
28,500,"sd_b1",0.615542729382553,0.021139521891148,0.575569479302761,0.658264542603592,0.999981837616478,0.999984749151895,18776.6974353438
28,500,"rho",0.302474326757226,0.0614563231020595,0.180372534083845,0.422057796369846,1.00044669560667,1.00162643537875,6480.54558984228
28,500,"sigma_y",1.00923108211854,0.0129636328051479,0.984306316694205,1.03493241419496,1.000000182049,1.00000961548678,16181.3197047524
29,500,"beta0_y",2.02636924090505,0.0548254852254726,1.91868199425633,2.13411286856761,1.00426230448331,1.01556015664383,1400.11419448175
29,500,"beta1_y",0.547318420169528,0.0290225206939538,0.489075433686212,0.606785531411584,1.01076440976917,1.03064030730867,230.050029646256
